race_id,state_postal,county_name,county_fips,county_id,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,registered_voters,last_updated,candidate_id,first_name,last_name,party,vote_count,vote_pct
20161108AK0,AK,NA,NA,NA,442,442,100,100,309407,0,2022-10-26T21:59:37.970000+00:00,6638,Donald,Trump,GOP,163387,52.81
20161108AK0,AK,NA,NA,NA,442,442,100,100,309407,0,2022-10-26T21:59:37.970000+00:00,6637,Hillary,Clinton,Dem,116454,37.64
20161108AK0,AK,NA,NA,NA,442,442,100,100,309407,0,2022-10-26T21:59:37.970000+00:00,6641,Gary,Johnson,Lib,18725,6.05
20161108AK0,AK,NA,NA,NA,442,442,100,100,309407,0,2022-10-26T21:59:37.970000+00:00,6642,Jill,Stein,Grn,5735,1.85
20161108AK0,AK,NA,NA,NA,442,442,100,100,309407,0,2022-10-26T21:59:37.970000+00:00,6639,Darrell,Castle,CST,3866,1.25
20161108AK0,AK,NA,NA,NA,442,442,100,100,309407,0,2022-10-26T21:59:37.970000+00:00,6648,Rocky,De La Fuente,NPA,1240,0.4
20161108AK0,AK,NA,02000,NA,442,442,100,0,309407,0,2022-10-26T21:59:38.273000+00:00,6638,Donald,Trump,GOP,163387,52.81
20161108AK0,AK,NA,02000,NA,442,442,100,0,309407,0,2022-10-26T21:59:38.273000+00:00,6637,Hillary,Clinton,Dem,116454,37.64
20161108AK0,AK,NA,02000,NA,442,442,100,0,309407,0,2022-10-26T21:59:38.273000+00:00,6641,Gary,Johnson,Lib,18725,6.05
20161108AK0,AK,NA,02000,NA,442,442,100,0,309407,0,2022-10-26T21:59:38.273000+00:00,6642,Jill,Stein,Grn,5735,1.85
20161108AK0,AK,NA,02000,NA,442,442,100,0,309407,0,2022-10-26T21:59:38.273000+00:00,6639,Darrell,Castle,CST,3866,1.25
20161108AK0,AK,NA,02000,NA,442,442,100,0,309407,0,2022-10-26T21:59:38.273000+00:00,6648,Rocky,De La Fuente,NPA,1240,0.4
20161108AL0,AL,NA,NA,NA,2522,2522,100,100,2101660,0,2022-10-26T21:59:46.223000+00:00,5063,Donald,Trump,GOP,1318255,62.72
20161108AL0,AL,NA,NA,NA,2522,2522,100,100,2101660,0,2022-10-26T21:59:46.223000+00:00,5065,Hillary,Clinton,Dem,729547,34.71
20161108AL0,AL,NA,NA,NA,2522,2522,100,100,2101660,0,2022-10-26T21:59:46.223000+00:00,5178,Gary,Johnson,Ind,44467,2.12
20161108AL0,AL,NA,NA,NA,2522,2522,100,100,2101660,0,2022-10-26T21:59:46.223000+00:00,5177,Jill,Stein,Ind,9391,0.45
20161108AL0,AL,NA,01001,NA,20,20,100,0,24759,0,2022-10-26T21:59:46.467000+00:00,5063,Donald,Trump,GOP,18172,73.4
20161108AL0,AL,NA,01001,NA,20,20,100,0,24759,0,2022-10-26T21:59:46.467000+00:00,5065,Hillary,Clinton,Dem,5936,23.98
20161108AL0,AL,NA,01001,NA,20,20,100,0,24759,0,2022-10-26T21:59:46.467000+00:00,5178,Gary,Johnson,Ind,546,2.21
20161108AL0,AL,NA,01001,NA,20,20,100,0,24759,0,2022-10-26T21:59:46.467000+00:00,5177,Jill,Stein,Ind,105,0.42
20161108AL0,AL,NA,01003,NA,48,48,100,0,94261,0,2022-10-26T21:59:46.687000+00:00,5063,Donald,Trump,GOP,72883,77.32
20161108AL0,AL,NA,01003,NA,48,48,100,0,94261,0,2022-10-26T21:59:46.687000+00:00,5065,Hillary,Clinton,Dem,18458,19.58
20161108AL0,AL,NA,01003,NA,48,48,100,0,94261,0,2022-10-26T21:59:46.687000+00:00,5178,Gary,Johnson,Ind,2464,2.61
20161108AL0,AL,NA,01003,NA,48,48,100,0,94261,0,2022-10-26T21:59:46.687000+00:00,5177,Jill,Stein,Ind,456,0.48
20161108AL0,AL,NA,01005,NA,18,18,100,0,10436,0,2022-10-26T21:59:46.910000+00:00,5063,Donald,Trump,GOP,5454,52.26
20161108AL0,AL,NA,01005,NA,18,18,100,0,10436,0,2022-10-26T21:59:46.910000+00:00,5065,Hillary,Clinton,Dem,4871,46.67
20161108AL0,AL,NA,01005,NA,18,18,100,0,10436,0,2022-10-26T21:59:46.910000+00:00,5178,Gary,Johnson,Ind,93,0.89
20161108AL0,AL,NA,01005,NA,18,18,100,0,10436,0,2022-10-26T21:59:46.910000+00:00,5177,Jill,Stein,Ind,18,0.17
20161108AL0,AL,NA,01007,NA,10,10,100,0,8753,0,2022-10-26T21:59:47.113000+00:00,5063,Donald,Trump,GOP,6738,76.98
20161108AL0,AL,NA,01007,NA,10,10,100,0,8753,0,2022-10-26T21:59:47.113000+00:00,5065,Hillary,Clinton,Dem,1874,21.41
20161108AL0,AL,NA,01007,NA,10,10,100,0,8753,0,2022-10-26T21:59:47.113000+00:00,5178,Gary,Johnson,Ind,124,1.42
20161108AL0,AL,NA,01007,NA,10,10,100,0,8753,0,2022-10-26T21:59:47.113000+00:00,5177,Jill,Stein,Ind,17,0.19
20161108AL0,AL,NA,01009,NA,26,26,100,0,25442,0,2022-10-26T21:59:47.310000+00:00,5063,Donald,Trump,GOP,22859,89.85
20161108AL0,AL,NA,01009,NA,26,26,100,0,25442,0,2022-10-26T21:59:47.310000+00:00,5065,Hillary,Clinton,Dem,2156,8.47
20161108AL0,AL,NA,01009,NA,26,26,100,0,25442,0,2022-10-26T21:59:47.310000+00:00,5178,Gary,Johnson,Ind,338,1.33
20161108AL0,AL,NA,01009,NA,26,26,100,0,25442,0,2022-10-26T21:59:47.310000+00:00,5177,Jill,Stein,Ind,89,0.35
20161108AL0,AL,NA,01011,NA,17,17,100,0,4702,0,2022-10-26T21:59:47.493000+00:00,5065,Hillary,Clinton,Dem,3530,75.07
20161108AL0,AL,NA,01011,NA,17,17,100,0,4702,0,2022-10-26T21:59:47.493000+00:00,5063,Donald,Trump,GOP,1140,24.25
20161108AL0,AL,NA,01011,NA,17,17,100,0,4702,0,2022-10-26T21:59:47.493000+00:00,5178,Gary,Johnson,Ind,22,0.47
20161108AL0,AL,NA,01011,NA,17,17,100,0,4702,0,2022-10-26T21:59:47.493000+00:00,5177,Jill,Stein,Ind,10,0.21
20161108AL0,AL,NA,01013,NA,24,24,100,0,8705,0,2022-10-26T21:59:47.693000+00:00,5063,Donald,Trump,GOP,4901,56.3
20161108AL0,AL,NA,01013,NA,24,24,100,0,8705,0,2022-10-26T21:59:47.693000+00:00,5065,Hillary,Clinton,Dem,3726,42.8
20161108AL0,AL,NA,01013,NA,24,24,100,0,8705,0,2022-10-26T21:59:47.693000+00:00,5178,Gary,Johnson,Ind,65,0.75
20161108AL0,AL,NA,01013,NA,24,24,100,0,8705,0,2022-10-26T21:59:47.693000+00:00,5177,Jill,Stein,Ind,13,0.15
