race_id,state_postal,county_name,county_fips,county_id,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,registered_voters,last_updated,candidate_id,first_name,last_name,party,vote_count,vote_pct
20201103DE8080,DE,Kent,10001,8001,90,90,100,0,85415,0,2020-11-17T16:51:50.693000+00:00,10615,John,Carney,Dem,44352,51.93
20201103DE8080,DE,Kent,10001,8001,90,90,100,0,85415,0,2020-11-17T16:51:50.693000+00:00,10853,Julianne,Murray,GOP,39332,46.05
20201103DE8080,DE,Kent,10001,8001,90,90,100,0,85415,0,2020-11-17T16:51:50.693000+00:00,10807,Kathy,DeMatteis,IPD,1115,1.31
20201103DE8080,DE,Kent,10001,8001,90,90,100,0,85415,0,2020-11-17T16:51:50.693000+00:00,10808,John,Machurek,Lib,616,0.72
20201103DE8080,DE,New Castle,10003,8002,271,271,100,0,280039,0,2020-11-17T16:51:50.693000+00:00,10615,John,Carney,Dem,191678,68.45
20201103DE8080,DE,New Castle,10003,8002,271,271,100,0,280039,0,2020-11-17T16:51:50.693000+00:00,10853,Julianne,Murray,GOP,82545,29.48
20201103DE8080,DE,New Castle,10003,8002,271,271,100,0,280039,0,2020-11-17T16:51:50.693000+00:00,10807,Kathy,DeMatteis,IPD,3785,1.35
20201103DE8080,DE,New Castle,10003,8002,271,271,100,0,280039,0,2020-11-17T16:51:50.693000+00:00,10808,John,Machurek,Lib,2031,0.73
20201103DE8080,DE,Sussex,10005,8003,74,74,100,0,127181,0,2020-11-17T16:51:50.693000+00:00,10853,Julianne,Murray,GOP,68435,53.81
20201103DE8080,DE,Sussex,10005,8003,74,74,100,0,127181,0,2020-11-17T16:51:50.693000+00:00,10615,John,Carney,Dem,56873,44.72
20201103DE8080,DE,Sussex,10005,8003,74,74,100,0,127181,0,2020-11-17T16:51:50.693000+00:00,10807,Kathy,DeMatteis,IPD,1250,0.98
20201103DE8080,DE,Sussex,10005,8003,74,74,100,0,127181,0,2020-11-17T16:51:50.693000+00:00,10808,John,Machurek,Lib,623,0.49
